Emotion,Text
anger," That's fine , because if I leave , then your rules won't matter . "
anger,"She thought she had given him a very tricky word , one that he wouldn't yet have learned , and she was peeved that he had succeeded . "
anger,"And she said absurd things, false things that filled my ears and inflated my head which seemed to be caught in a carcass where the heart wanted to explode and where the arm wanted to knock down the world."
anger,"All through his life , though Ken could be austere and stubborn to a point which provoked exasperation , his evident holiness was so blended with cheerfulness that he seldom lost the admiration and affection of his contemporaries . "
anger,An unjust calumny concerning me.
anger,I really like the record you lent me the other day . 
anger,I took part in a football match. The referee was extremely partial to the opposite team. This stirred up my discontent and anger.
anger, It is impossible . You cheated on me . 
anger,I had an accident with a trafic police car that was packed at a curve without any visibility and against all traffic regulations in a strong snowstorm. As a result I still cannot repair my car because of the missing spare parts.
anger," Look , there are other ways to quit . You can try the nicotine patch , or nicotine chewing gum . We spend a fortune on cigarettes every month and now laws are cracking down and not allowing smoking in any public place . It ’ s not like you can just light up like before . "
anger,"One day my room-mate started imitating me, doing what I had done a few hours back.  I got very angry and started beating him up."
anger,When my roommate's moped was stolen I was very angry.
anger,"My grandmother is a highly authoritative person, who lives alone, is independent, but doesn't know to live without commanding the others. I hate this!"
anger,If my Mam got mad with me for something I 'd done -- or more often something I hadn't done -- she used to make moaning noises and stagger about the house as if she was dying . 
anger,When a classmate hit me on my occipital region when I was busy studying and concentrating on my classnotes.
anger,"May , look at this mess ! You threw waste everywhere . "
anger,Sue gets cross about that . 
anger,"When my mother slapped me in the face, I felt anger at that moment."
anger," Yeah , his attitude is great , but he ’ s really unreliable . Sometimes he ’ s really productive , but then other times ... take last Tuesday for instance , he was forty-five minutes late for our morning meeting ! "
anger,Berthon was livid at one of his cars being butchered but had to acknowledge that it handled better . 
anger,Do you have any idea what time it is ? 
anger,The government's announcement of the withdrawal of the student allowances in 1984.
anger,I remember that when I was in school I saw a case of partiality - one of the teachers gave private coaching classes to some girls and she would give these girls extra attention in class and would ignore the others.
anger,When I got to know about the reaction of a friend of mine in a certain situation.  I had not expected him to react that way.
anger,When my dress and a few other things were stolen from my wardrobe.
anger, We ’ re doomed ! 
anger,I sent a book to a friend of mine.  The book meant a lot to me and he lost it.
anger," Where have you been , Alice , you're over an hour late . "
anger,One insider said last week : ` The sheer anger of people has taken everybody by surprise . 
anger, Yeah . Anyway he is driving me mad . 
anger,"When I came back to my hostel, my bed was full of newspapers and dirty clothes.  My room-mate asked me to wash the clothes for him as he had no time (this was his responsibility).  The food we shared had been eaten up by him (I ate little)."
anger, Just what I thought ! 
anger, I'm being attacked by hordes of cockroaches ! 
anger,Someone didn't show up at a meeting in spite of having agreed to come.
anger,When I was insulted by a fellow student.
anger,"An utterance, which I had intended to be a joke, was taken as an offence.  In my opinion, this was stupid, and I got angry."
anger," Look , we have a lot of accumulated anger from working in these conditions , and it ’ s probably okay to let off steam once in a while . But , it ’ s probably not a good idea to keep it up I ’ m willing to forgive and forget and if you are . "
anger, I'm about to be swept away by millions of cockroaches ! 
anger,This situation keeps occurring - when my little sister disagrees with me or vice-versa. We have very similar temperaments and I always end up feeling angry at her and myself for fighting so much over unimportant trivial matters.
anger, We ’ re in the same boat ! I ’ Ve eaten fast food the whole week . I hate it now . 
anger,There was a hint of exasperation in his voice . 
anger,"I had a discussion with my mother concerning my sister's divorce, we disagreed strongly."
anger,When being made look a fool by the teacher in front of the class during a turn.
anger, You forgot it last year as well . 
anger,Michelle did not raise her head from Tess 's shoulder and the resentful words were muffled . 
anger,Friend (male) hinted that my talking to other men at a pub was immoral. He implied that I should remain only with my boyfriend the entire evening.
anger,Lady followed her example rather than suffer at the hands of her infuriated master . 
anger,"I've a situation of responsibility an employee who had a habit of being late, came late again after promising to say he would be at work in a few minutes, then arrived 3 hours later. He had been drinking."
anger,When a certain boy went about saying that I am his girlfriend. I wrote him an insulting letter to him and called him names.
anger, And why are you yarning now ? Are you bored ? 
anger," Oh , no ! "
anger,"Who can honestly say that they have never been consumed by that intense annoyance , never felt that burning but wrenching tension and anger at life 's petty frustrations . "
anger, Isn't it awful ? I can't bear to look at it . I don't think I can stand this place for two weeks . 
anger,My husband and I were invited at the house of our neighbors then we got an invitation on the part of my parents which we had to refuse. A a result they called me by words that provoked my anger.
anger,Doctor McCann turned an exasperated face away and addressed himself to Peg . 
anger, Dammit ! I asked for sunny side up ! How many times do I have to tell you . 
anger,"Ann , it's terrible ! "
anger, You can't be serious . How dare you not tell me you are going to marry her ? 
anger,Being told that I have not got a personality.
anger,The emotion came when a certain boy opened my locker without my knowledge.
anger,His face darkened with anger . 
anger,"I caught a \peeping tom\"" at my window when I was getting undressed."""
anger, Just get out of my face ! 
anger, His face broke out and he said it was my fault ! 
anger, You only say that because you don't have to work with him.The people in your department seem so capable and nice to be around.Take Mary for example.She ' s smart and enthusiastic . I've never met anyone as cheery as she is . 
anger, You can't do that ! You can't charge me for a mistake that you made ! 
anger,Made mistakes in exam.
anger,There was a trace of exasperation in his voice as he said : ` I 've told my promoter Dan Duva that I want to fight all those contenders that the people want me to fight . 
anger,"While playing indoor-hockey, there always is an older man who frequently and intentionally plays the ball out of the field. In my opinion this is very childish, because we play for fun only."
anger,"And while she sounded sympathetic , she was in reality infuriated with Doreen . "
anger,When I was punished in school for no serious mistake of mine.
anger,When I was accused of having planned my friend's outing at secondary school (boarding) as we were not allowed to go out.
anger," Don ’ t criticize Mario or else I ’ ll start on those fat , drunk friends of yours ; they ’ re no saints . "
anger, I'm not at all convinced . Tomorrow is Saturday ! 
anger,Oh man ! I ’ Ve been starving myself for days now and I haven ’ t lost an ounce ! 
anger," All you ever do is have unhealthy fast food Pizza , fries , burgers and hot dogs ! You have to start eating better ! "
anger,"My father used to get so angry at her stubbornness -- not at all like me , used to doing what I was told . "" "
anger," Yes , that was probably it ! It isn't fair . "
anger, Even if I was seriously ill you couldn't spare a moment . 
anger,"When I did not find the rack used for beating up rugs, in the yard."
anger,And then again perhaps Modigliani 's exasperation stemmed in part from envy of this brilliant young man . 
anger,Thanks . Sometimes talking with a friend is a great way to get over something . Do you mind if I vent a little bit ? 
anger, I was never told to go to court . 
anger,"` I don't ask about your private affairs , now do I ? "" he said , in a mildly affronted tone . "
anger, She made another white crack about my clothes . 
anger, I'm most grateful . Everyone in our class enjoyed it . 
anger,Whenever my father smokes the smell makes me feel very uncomfortable.  He never listens to my complaints and I curse him furiously in my mind.  I cannot solve this problem by violence because of traditional moral values.  
anger, Why not ? 
anger," Which leg do you want to have , right leg or left one ? "
anger,"A quarrel with my mother because I thought she said very unreasonable things about me, that hit me strongly."
anger,When my dress was stolen.
anger,screw you kinda sad u made twitter.. now i cant beak you cause I'm afraid you'll read it. #fuck #pplonfacebookmaketwitter
anger,A shop-assistant behaved rather roughly with me though she hadn't the slightest grounds for it.
anger, Didn't I tell you ? It's over ! 
anger,"Matilda looked right back into the flashing eyes of this infuriated female giant and said with total calmness , ` I have not moved away from my desk , Miss Trunchbull , since the lesson began . "
anger," Come home late one more time , and you'll find your stuff outside . "
anger,"--- The descendants of Sir Isaac Newton are miffed that former prime minister Maragaret Thatcher has included the 17th century discoverer of gravity on her personal coat of arms , to represent learning ."
anger,I bought an aquarium which made me much pleasure. I was watching the fish when my father came in and asked me how much I had payed for it. He said he would not pay for the current that it would require.
anger,Friends who torture animals.
anger," the thing is , this isn't the first time he's promised to do something and then didn't . "
anger," But where have you been , Alice ? You're over an hour late . "
anger, Haven't I asked you to call if you're going to be home late ? 
anger,It is not uncommon to hear of old women who are cross when asked to perform domestic tasks in residential care ! 
anger,"` You do these ? "" he asked an indignant Auguste . "
anger,"When I was misleaded by a person who assured that something would not occur, that I had no reason to prepccupy myself, and suddenly I saw myself implicated by the fact, because of the incompetence, and irresponsibility of that person."
anger,Dotty flushed with annoyance . 
anger, How could I feel easy ? I ’ m really pissed . 
anger,My best friend at school told lies about me to a boy I was seeing and went out with him herself.
anger,"I had worked very hard during my vacations to raise some money for a few major items (e.g a radio).  but when I arrived at the inter-city bus terminal, my hard earned money had been stolen from me."
anger,He says that he was so mad that he got a knife to scare them . 
anger,When my car suddenly broke down !
anger,When I first saw a person begging.
anger," I've never been to such a dirty restaurant , and never seen such slow service . "
anger,The insurance cover is designed to protect intermediaries against suits for damages brought by irate customers . 
anger,"I was very angry when my friend lost my practical's journal, which I needed to study for the exams."
anger,Someone messing up the room we share.
anger,Some members of the UN Security Council will be miffed .
anger, I can ’ t believe this ! Why are all these things happening to me ! I can ’ t take it anymore ! Let me out of the car ! 
anger,The sight of a man who ran amok (fighting) at a dance.
anger,On the T.V I saw a news feature on South Africa.  A policeman      attacked a group of black people with a whip.
anger,When we rearranged furniture in our flat and got stuck in a chair.
anger,I was with my family and we found some abandoned puppies.  I wanted to help them but everyone said no.  We then left.
anger,"Attitude to some manners of dealing and some \sanctioned\"" relations."""
anger,The anger in her voice took him aback . 
anger,Someone stole my ski at Vitosha and of course I was the one to be blamed. I left them without supervision.
anger,"A good friend deceived me. Because of that little quarrel our relationship finished, mainly because she was not honest. I was very angry about that."
anger," That ’ s why it was so weird traveling from Beijing to LA ! Because of the huge time difference , even though we left Beijing at noon and flew for more than eight hours , we still arrived in LA the same day at noon ! It ’ s like we went back in time ! "
anger,"A honest \sliding\"" on the part of a girlfriend of mine. Terribly crossed I started breaking things and tearing books."""
anger,Realizing that a friend had been talked into signing a certain contract.
anger,"Listen , Christine , you can not afford another day off . You ’ Ve called in sick five times in the last three weeks . "
anger,When I am made to do things in which I see no sense and I waste my time. Some time ago I had to participate in a sociological investigation and then I got really angry.
anger,I have a very big family. At my grandmother's funeral we all met and everybody pretended mourning. In reality it was like a fashion-show: everybody wanted to show himself.
anger," Well , they should have called you ! "
anger,"When I was driving home after  several days of hard work, there was a motorist ahead of me who was driving at 50 km/hour and refused, despite his low speed to let me overtake."
anger," Make it work , Geoff . You would say that , wouldn ’ t you , he is your cousin.what a jerk , make me hire your stupid , useless , cousin . "
anger," The door bell doesn't work , the sink is leaking , there's no hot water , and the building is falling apart ! "
anger,Someone told me that I was chosen for English lectures because the class leader is going out with me (not true).
anger,Joan is a thorough drag ! 
anger,I felt anger against a colleague of mine during a rehearsal in acting. He hadn't learnt the text of an opera act in the course of several months and thus making difficulties for the rest of my colleagues.
anger," Yes , but you might have told me before . "
anger,When I told off a computer teacher who did not want to teach me beacause of prejudice.
anger, It certainly didn't arrive here that way . 
anger,"When Tony 's father was interviewed he said he felt angry with Tony for having taken the tablets , especially as his girl friend , Pat , had been with him when he found Tony unconscious . "
anger,"My mother told me that I could not go to the mountains.  Despite my age, as long as I am in her house I must do what she says."
anger,During my last exam.
anger,"My brother told me that a person (whom I know) had insulted him.  I am very fond of my brother, and as he himself can not get angry or hurt, my protectiveness was aroused and I got angry."
anger,Insulted by teacher.
anger,"On a recent visit to a day centre , which served both younger disabled and old people , I was told that old people were envious and resentful when computer learning was introduced for the younger disabled people . "
anger,"When I was concentrating on my work, my friend disturbed me continously.  I asked him to stop but in vain."
anger,"When someone I trusted very much, disappointed me."
anger,Discussing with a certain person about a job I was getting and that perosn was negative and pessimistic.
anger,"When my father did not get back from Chipata on time, he was thus holding back progress as everything depended on him.  I felt angry over his actions."
anger,When my mother kept me in leading-strings.
anger,"When I am accused of something I have not done, I get unbelievably angry."
anger,"A friend of mine came to visit and stayed with my roommate and me. My roommate and she became good friends. After she left, he didn't talk too highly of her."
anger,I was angry when I watched a ski-race. All the Austrian skiers dropped out.
anger," But I ended up with finding out lady that night , that you were with other girl at cafe near your home . "
anger,When a friend of mine was trying to make a fool out of me.
anger," He treats everyone pretty badly , but the way he treats me really takes the cake ! "
anger,I was really angry when the President general of was arrested by policemen.
anger,When some friends betrayed my friendship.
anger,I was in the library of medical psychology and walked into the wrong direction. A man who came out of a room threated me very denigrating and I became very angry in a resisting manner.
anger, addiction ? checking emails and text messages often can be called an addiction ? no way ! 
anger,When my girlfriend of two years told me it was all over.
anger,I thought him a good friend but he tried to lie to me several times. Last time was the height of impudence. He promised he would come home but he didn't. I felt a sense of anger and insult.
anger, Don't brother me ! 
anger,"Scientists , on both sides of no-man 's land , become bitterly indignant when someone points such external influences out to them . "
anger,"Shackel became indignant and said he would fetch a magistrate and complain about the Chief Constable 's attitude , which he did . "
anger,"De Gaulle was incensed , ordered Massu 's recall to Paris , and , against the advice of several senior advisers , insisted that Massu should not be permitted to return to his command . "
anger,"The Profit Share Scheme was reduced in 1992 but many members have expressed great annoyance that another scheme within the Bank netted two former members of the staff in Britain almost 218,000 between them . "
anger,When someone does not listen to me after having asked me to repeat what I said. This happened more than one time with the same person.
anger,When my sister took my things without having asked for my permission first.
anger,"The staunchly pro-monarchist Daily Telegraph said BBC chairman Marmaduke Hussey , whose wife is a lady-in-waiting to Queen Elizabeth II , is miffed that no one told him about the interview ."
anger," Yes , that's true . Damn ! I just lost half my paper , and now I can't even do my homework.This is a bad time for this to happen . "
anger,Being made to look like a fool by a girl.
anger, But you should have told me you were in love with her . 
anger,Mr Brown was livid at the way 1 billion in precious foreign reserves was poured down the drain during the sterling fiasco a fortnight ago . 
anger,When I was beaten up by thieves on behalf of some friends of mine as they thought that I had a lot of money and would not part with a few coins for their drinks.
anger,"` We don't go to Lightwater Valley , "" said an equally affronted bus driver . "
anger, Absolutely unbelievable ! You people should be ashamed of yourselves . 
anger,When I was subjected to a very nasty joke by a group of friends.
anger,Thames Valley Police are known to be furious about the case . 
anger,"In the student's union there was someone who took the photocopies of two large volumes.  I asked him to let me take a few, he refused it for an acceptable reason. "
anger,"I was angry at my brother over an argument we had together.  We do have a few fights from time to time, and also at times I take out my anger on him."
anger,"Unfair and unjust attitude toward a person close to me, what I was the witness of, caused anger in me."
anger,Being mistreated by other people.
anger,"When you kill yourself with work and see the number of slakers wandering around, doing nothing."
anger,"When I checked my examination paper and realized that I had been careless, thoughtless, lazy and hasty so as to make unnecessary mistakes concerning things I know and understand."
anger,I felt angry when my friend told me that I had stolen her money.
anger,"My father will be angry with me if you leave early ! "" "
anger,When friends try to put me down or hurt me.  
anger,"When I was doing research a few months ago, I had asked the Institute to sponsor me for a computer course which was held in TISS.  However, because of the administrative officer I could not get the money."
anger,"They were cross with each other because of him , and now Nanny was saying bad things about Smallfry that would make Buddie very , very angry . "
anger,I felt it when a girl who was dear to me lied to my face. I got angry with the fact that she knew I didn't believe her but she kept on telling lies.
anger,Your prejudice against psychology students and education students (not allowing us to go to the medical university lectures).
anger,"She was still mad at Lucy for something , and Lucy was sure that a little time and concentration would tell her what  but for the moment , somehow , the knowledge was just out of reach . "
anger,When I was talking to HIM at a party for the first time in a long while and a friend came and interrupted us and HE left.
anger,"When a boy, who was drunk, insulted me in front of a crowd.  I was stopped from punching him for it."
anger,"My peers didn't want me to meet someone during rush for fear that I would give her a bad outlook on our Sororoty house. I shouldn't have seen this, but they blew and I did."
anger,"One day, I discussed a very important question with A.  A suddenly declared that he would not accept my position and thought that he himself was right.  Moreover, he attacked  strongly, not my opinion but me personally."
anger," oh , no ! I thought it seemed a bit strange . "
anger,They must be mad that they should expect such a delicate business as his preparation of Vologsky to be speeded up as though it was a crude operation on a factory bench . 
anger,My friend and I were to attend a very important meeting and he had promised to come and pick me up.  But he did not turn up and I felt very angry at him.
anger, You know you didn't . 
anger,I tried to show pleasure at their decision and at the same time annoyance that our contract simply wouldn't permit it . 
anger,Except when he gets cross with us sometimes . 
anger,The juniors in our dormitory at school started to complain and make a lot of noise about the duties assigned to them by the prefect who was my class-mate and was very cool and dull.
anger,Saw in the TV South Korea cheating in the Asian Olympic games.
anger,His face was livid and bloody . 
anger,When my son omits to carry out certain duties at home that he knows needs doing.
anger,"This also happened when I was very small.  I was beaten up by my  mother for no fault of mine, I had just beaten up my younger brother for what I thought was his fault.  I was very angry with my mother."
anger,"` I thought perhaps you were still mad at me . "" "
anger, That's just wrong ! why don't you just quit ? 
anger,"Gosh , another stop.It seems the cars ahead of us have to stop every two minutes , It's no quicker than a bus . "
anger, It's the new neighbor . I hate her guts . 
anger, it sounds like any job will be better than the one you have now ! 
anger,"In the Commons , Labour MPs unleashed their anger at the Liberal Democrats for promising to back the Government . "
anger,When our religion teacher presented shocking sectarian thoughts and doom's day as official teaching.
anger,Having a fight with a class mate.
anger,A friend had promised me to give me a lift to Graz. To be sure I called her before we went. She told me that she had just promised another person to give him a lift.
anger,"At a restaurant I observed how the gypsies tried to get money by cheating the foreigners i.e non Swedish speaking.  My anger had nothing to do with hatred against foreigners, but it was an expression of the anger I feel when I see people being used ."
anger,"` I 'm not ashamed of it , "" she retorted , taut with anger over his reference to her mother . "
anger,"I was coming home in a taxi with a fellow worker of mine.  He was criticizing my earlier conduct towards him, which to my mind was unfounded.  When I reached home, I ran out of the taxi and slammed the door."
anger,Mr Jones exploded in anger . 
anger,"Oh great ! This stupid computer froze again ! That's the third time today ! Hey Samuel , can you come take a look at my PC ? It's acting again . It must have a virus or something . "
anger,In me battled a flood of relief at being reprieved and anger at such vile deception . 
anger, Fine ! By the way would you mind not slurping your coffee every time you have a cup ! 
anger,"Some people simply were miffed by the red tape in applying for victim identification cards to qualify for the 100,000 yen ."
anger,"Mexico , too , was miffed because the Telmex telephone company can not gain entry to the American marketplace ."
anger," This ref needs glasses . Hey ref , open your eyes ! I can ’ t believe he didn ’ t see that ! "
anger,"Lissa gazed up at him , at his vexed expression , and tried to quell the smile that pulled at her lips . "
anger,"New Year's Eve party in the country, I hardly knew a person; my partner spent most of the time at the bar. I had little opportunity to get to know people because our table was separated and my boyfriend's parents were present."
anger,A teacher at my former secondary school forced my darling to marry him.  The girl tried to refuse but her parents would not leave her alone.
anger,My sister had promised to help me to do a translation from English into German. But the day I needed her she told me that she was busy - I was very angry.
anger,When the bus driver failed to stop and pick me up at a bus stop.
anger,I was a prefect at secondary school.  On the sports day I told others that I would take down the names of the people who misbehaved and after some time I sat down for a brief rest.  Suddenly the head prefect came and scolded me in front of others.  I was very angry as there were other prefects sitting and he picked on me.  I thought that a brief rest was not  serious enough to be blamed.
anger,"I was asked to stop studying economics, a field which interested me, by my employers."
anger,"Residential workers are faced with youngsters who are not only anxious and resentful about family events , but may also be mistrustful of those who try to help them . "
anger,"For a moment she felt anger at his unfeeling attitude , but common sense prevailed . "
anger,When I failed an exam I thought I would pass.
anger,"I was the compere at a party and all my efforts to get the show rolling were thwarted by the immobile, non co-operative guests.  I felt frustation - bordering on anger."
anger,In a discussion the leader wanted to stop because she was of the opinion that we were not involved and she misjudged our reactions as negative. We however only posed several questions which she couldn't answer.
anger,"My flatmate was asking questions about my relationship with my boyfriend, whether I wasn't treating him as unfairly as I claimed he'd been treating me. As a result, I was angered, and became defensive."
anger,A friend forgot his appointment with me.
anger,"I told my boy friend not to park in a certain place because the car would ger towed away - he didn't listen and it was towed away. At that stage, our finances were below the poverty line & it cost us $10.00 - all the money we had to get us through that week (including rent)."
anger, Why didn ’ t you just answer my question directly ? Why would Chinese answer questions this way ? I simply asked if you did it or not . It ’ s a very simple question . And Chinese often give the reason before they would give a direct answer . 
anger,Brother took my money to use for his own purposes.
anger,"Suppressing her annoyance at being called "" Little Sara "" , she replied that all was well . "
anger,"` Robots , "" he said , ` gave me a means of venting my anger , "" a remark whose logic baffled me until I read another ` Logic alone can not explain this . "" "
anger," The cat has eaten my fish , I'll kill it . "
anger,"Sometimes when I go to work my crazy boss (a hyper Jewish lawyer) insists I do things his way (filing, typing, etc.). He sometimes blames me for things I didn't do, and I can't yell back at him."
anger,"I had made an error in planning a programme and had publicly accepted the mistake, despite repeated requests not to bring the matter for discussion a professor kept constantly passing remarks. I reacted angrily.  "
anger,"This is the end , Jane . I don't want a girlfriend who goes out with other guys all the time . "
anger,"One winter day I, unwillingly, was outdoors with my younger brother (10 years younger than me).  I lost my temper on him and wanted to throw my brother down the snow bank we were on.  I pushed him but not as hard as I had wanted to. We were alone the two of us."
anger,"Having agreed to share the taxi expenses, three people in the back of the car just ran off, leaving the person up front with the entire bill."
anger,"Now it was the Young King who drew back and , doubtless to their father 's immense exasperation , refused to accept Richard 's homage . "
anger,Someone spread rumours about me.
anger,Bang ? ! Bang ! Bang ! What are the Kings doing at seven o ’ clock on Sunday morning ? 
anger,I know I ’ m going to bite the dust going down this hill . I almost got killed on the chair lift ! This is going to be so embarrassing . 
anger, Get out of it ! It wasn't as good as you think . 
anger,When I see how people around me pass by certain unjustice because of indifference or cowardice.
anger,"A man kept a seat taken by putting his coat on it after a while the chair was still empty, I asked him if I could use the chair, he didn't agree for the chair was for his coat."
anger,I was in love with a very beautiful girl and when I went back for my holidays I found her wth another guy who she said was just a friend.  Later I found them together and was convinced that there was something fishy.
anger,"A girl whom I trusted and with whom I had shared personal, confidential matters twisted the facts and told it to a common friend of ours.  When this common friend told me the version my friend had told her, I was angry."
anger,I went to a fair where a guy who was drunk kept bothering me and in the end I got really angry.
anger," Well , you might pinch your eyelid ! Or lose an eyeball ! "
anger, They arrested me without probable cause . 
anger, I know ! But it's really important to her ! Her whole life could be ruined by this man ! 
anger,"When I arranged our holiday in Paris, and my girlfriend raised criticisms all the time."
anger,"Boyfriend \chatting up\"" another girl."""
anger, You are always like this . I've told you many times not to tell her . 
anger, How many chances should I give you ? I've given up on you ! 
anger,"I went to the school library and asked for a book, but the librarian told me that there wasn't such. However when an other colleague asked for it she gave it to him."
anger,"Leonora lay rigid in his arms , resentful of being carried about like a bundle of laundry . "
anger,"When my friend, as usual, forgot the tickets at home for a performance.  We missed it."
anger, That ’ s so unfair ! 
anger,A person I trusted a lot gave me many false explanations to justify a wrong action.
anger,"When I travelled all the way to my former school to collect my certificate, only to be told that I owed them some money, I knew nothing about this."
anger, Waiter ! 
anger,"When a man, a stranger to me, personally insulted a close woman friend of mine in public."
anger,"In a sociology class I felt very angry towards some members of society for exploiting the Polynesian people, dawn raids by Police (Martin Luther King, Blacks in S.A.). But this was just a reflection of my own shortcomings."
anger,I had gone on a vacation and my mother left home without leaving me any thing - money to come back to school.
anger,"I was at home, filling my tax report.  Nobody had time to help me.  I would have liked to do it quickly so that I could go and meet a friend of mine who had just returned from hospital.  I got angry as both my brother and my father refused to give me their calculator as I had not asked for it nicely.  I could not leave as I had to wait for help and the tax report had to be done."
anger,"Clearly miffed at the failure of their resolution , the Communists opened an attack Thursday on another front , threatening to torpedo the 1997 budget by refusing to take part in the final vote Friday ."
anger, Are you sure you're finished ? 
anger,When I was pointed out as a problem child in primary school and my mother took the teacher's point of view.
anger,Serena is torn between her sisterly love and her annoyance with Stella 's aggressive insecurity . 
anger, It's a brick ! I can't believe how stupid I was . Damn it ! 
anger,There is a mad boy in our village. This boy hit me with a raw paw-paw in the face.
anger,"At first Anne felt indignant with Joe , but when she thought it over , realised the good sense of his warning . "
anger,This was when I found out that a cousin of mine had taken away my trousers without my consent.
anger,My mother carried on using mental pressure concerning something which was serious and a real burden to me.
anger,He gave a little grunt of exasperation . 
anger,"I don't use to lie to my parets about what I do, and the two times that I felt anger were when they doubted me I said that I was going to the club, and they didn't believe me because the day before they had met me at FLIPERAMA. I had the wish to kill them."
anger," Oh , shut up , will you ? It was all your fault.If you'd kept quite this would never have happened . "
anger," Well , there's nothing I can do about my height ! "
anger, I just don't trust you any more . 
anger,I was angry when I had not been granted a leave out pass during the last weekend.
anger,"The rebels --- who want the government to recognize them as a legitimate force of change --- were miffed that the bill referred them in vague terms , such as `` dissenting groups in Chiapas . ''"
anger,When I was accused of something I had not done.
anger,"After an exhausting day I came home and wanted to take a bath to relax. My father wanted to take a bath first and when he had finished after an hour, there was no hot water left for me."
anger,"I felt much anger and perhaps I feel it till now, against my girlfriend's sister who incited her to betray me just when I needed her very much. She didn't think of anything, simply passed over everything."
anger,I 'm getting vexed . 
anger, Who knows ! That might come to later . 
anger,Korean judges cheating.
anger,My roommate was rude to me.
anger,"When my brothers were being cruel to my boyfriend, because his flat-mate bent back one of my brother's fingers. It wasn't his fault."
anger,"I work for a journal. Once the lay-out came to nothing, due to thoughtlessness of some colleagues."
anger,He got quite angry at the impossibility of Clarissa having given any such instructions . 
anger,"One night we, all the family members, were sitting in the front corridor of the house when a gentleman looking person came in.  He was my father's client and he had come to bribe my father in connection with the proceeding case.  At my father's refusal he abused my father, my brother and I could not control our temper and we rushed at him."
anger,My friend misunderstood me.
anger,"An incident occurred to me when I was going home with my girlfriend. On the way, a man named Banda grabbed my girlfriend in my presence. I was really angry with him and as a result I threw stones at him and he ran away."
anger, Yes . I can't find my sweater . I have my laundry sent to you yesterday but when the washing is done . I find my swatter missing . 
anger," But you have had lily already ? You should have told me about her , but you didn't . "
anger,"I was annoyed when a person higher up asked me why a particular job was not done, it was not my job to do it.  "
anger,When they put the blame on me when I scored the third goal at the match.
anger,"When I used to go to my chief asking about any doubt about the job and he didn't care, didn't answer me, leaving me speaking alone."
anger,When a little brother of mine damaged a cassette.
anger,"Being a spokesman for the union, I got into a quarrel with a colleague who had been acting disloyally over a sustained period of time."
anger, It's my pleasure to talk with you . 
anger,My annoyance at missing the fish turns to relief when I realise I am not snagged in the roots . 
anger," Oh , SHUT UP ! "
anger,I laughed -- I didn't feel offended . 
anger,"I felt anger at my last exam, I felt angry with our teacher, because he did not rate me objectively and I failed."
anger,"When I knew that they would not give me a transfer from one university to another.  I began to insult the educatioon authorities and the government, I ended up at the door."
anger,Tzann clucked his tongue with mild exasperation . 
anger, No wonder he asked for my address first-he just wants to harass me ! 
anger,"Rock became aware that the thrilling , magical father , who had taken his young son backstage , on the road , drinking , water-skiiing , was gradually becoming a resentful tyrant . "
anger,"Anger I felt when my boyfriend told me he didn't mind breaking it off with me, i.e. each of us to take his own road. Because until that moment, he deliberately restricted our dates. The motives were brought to my knowledge later."
anger,"When I talk to silly, petty-minded and unmanageable people."
anger,"As in sadness (A), relating to this slaghter of fur-seals."
anger,A tailor ran away with my skirt.
anger, I ask you to pass through life at my side-to be my second self and best earthly companion . 
anger,"My sister and I were fighting as usual. She's older tham I am, bigger built and stronger I couldn't win in a physical battle and in a verbal battle I couldn't seem to get through to her to really hurt her."
anger, I'm tired of your cut-and-dried opinions . Who do you think you are ! 
anger,I ’ m itching for moving ! 
anger, It's really very easy saying you're sorry . 
anger,I was suddenly infuriated at the thought of what we had believed about the Germans in England . 
anger,I was peeved to see Robert Kilroy-Silk credited with inventing the egg trick in a recent colour supp. profile . 
anger,I visited a special education school. The headmaster applied a policy of strict positive - negative reinforcement to the children involved. Children who measured up to his standards were made a fuss of - children who didn't were ignored.
anger,"My parents thought that I didn't do my best to pass the final examination (secondary school). When I achieved a good grade they said nothing, but if I had had a bad grade they would have become very angry."
anger,My younger brother and I had been fighting over the TV/Video. He kept on turning it on and off every 2 seconds and was not listening to my authority and was being cheeky. We fought and I ended up in tears - he'd won.
anger,"Gina glared across the table at him , uncomfortably aware that he was the source of her unreasonable impatience , and resentful of the effect his presence was having on her . "
anger," Yes , but I bet $ 200 dollars on the Cougars ! "
anger,"I heard friends grumbling at me in an adjoining room, although they had behaved in a friendly way when I was present."
anger,"One day, when I was a child, my grandmother shut me up in a room."
anger,"I am a school teacher.  One of the classes does not obey me at all, keeps on talking, does no work.  One afternoon, everything went wrong, and I got exceedingly angry."
anger,Fruit and vegetable growers in the area are furious about the decision . 
anger,In the 1940s wives were still bitterly resentful of the fact that their husbands did not seem to realise that they needed leisure . 
anger,About the car (sadness) I felt anger the way I acted after negotiating it.
anger,"` Why ? "" sighed Petrova , a little peeved that her deductions were now proving wide of the mark . "
anger,I was drawn up a statement for an infringement of the traffic ordinance. In fact I was innocent.
anger,Parkin sighed with exasperation . 
anger, Quiet everybody ! 
anger,"I was even more infuriated to read that their short separation was a ` tragedy "" . "
anger,A classmate damaged ma iron and tried to hide the damage.
