Emotion,Text
sadness,"When a close friend took leave of me, because she went to Israel for one year."
sadness,"The fact that my mother is getting married again (my mother and father divorced about 15 years ago) means that she will probably move to Turku, and our home, which is a one family house, will be sold (I myself have not been living at home for the past six years)."
sadness,When I was in lower six class during the Summer I joined a research group of the Chinese university student union.  I knew a lot of CV students there.  A year later one of them was travelling in mainland China and he got T.B.  He died a few weeks after coming back to H.K.  We all got together for the funeral and when I looked at the body for the last time I felt extremely sad.
sadness," Yes , maybe . But I like street shopping . There is more variety . I'm sorry . I just don't like malls . "
sadness, No can do ... sorry . 
sadness,Death of my grandmother.
sadness,When my grandmother died of cancer.
sadness,When we were on holidays my girl-friend had to leave me after 4 weeks and I had to stay in Turkey for some more weeks because I had a job there.
sadness,"As he was rushed to hospital , his devastated daughter Suzanne went ahead with the service -- not knowing if he would live or die . "
sadness,To fight with a sister and to know that she doesn't care.
sadness,"In their communiqu , the finance ministers could usefully point out that the current despair  over eastern Germany is overdone . "
sadness,"At first I could not understand -- but then when she had , whispering , explained properly , I was filled with a desolate , despairing horror . "
sadness,It was the kind of life that ` was making life miserable in the extreme for her and since I felt responsible for her it was making me miserable too . 
sadness, But it still hurts . I thought I loved him . 
sadness,My boyfriend decided to make an end to our relationship.
sadness,When a pet died. The pet was the closest friend I had for 15 years.
sadness,"I was on my way back from the Inter Rail, on board the ferry from Stockholm when my father called me at 7 o'clock to tell me that my uncle had died and that I would be seeing him off on his final journey within four days."
sadness, We got lost coming back . I guess I don't really know this town yet . 
sadness,When I got divorced from my husband after ten years of marriage.
sadness,When my mother was operated.
sadness,Death of the family dog.
sadness,"I was at home alone when I realized that a young roe approached our house. I hid because I did not want to frighten it. It limped. Some time later, when I thought that it had already run away, I saw it lying on our terrace. I came nearer and saw that it was terribly wounded. I informed the ranger who said that the roe must have been attacked by dogs. He had to shoot it."
sadness,"Very likely he was simply lying on his bed in a state of dejection and , perhaps , of remorse for his massacre of "" the possessions "" which was now generally thought not to have been necessary . "
sadness, We're sorry you have to leave . 
sadness," Okay , I'll be right back ... Congratulations ! The manager approved the final price $ 15,000 . "
sadness,Insulted by my mother.
sadness,It happened that I was alone - with no contacts with friends.
sadness,Not being chosen for the English lectures (my girl-friend chosen).
sadness,"I felt very sad when I had to give up something that by right was mine and although I didn't get it, a kind of souvenir that people don't give you the right to have."
sadness," I'm sorry sir , this flight has been cancelled due to some mechanical problems . "
sadness,"The happy melody of Morning has Broken followed , but the sadness of family and friends choked many of the words . "
sadness,My friend still trusts me as a friend.
sadness,When I am with a friend and we have to leave each other.
sadness,"I love her so much , you know . I want to be alone . Please keep quiet . "
sadness," No , ma'am . I ’ m afraid you put in only one quarter and one dime . "
sadness,"Hello , Kevin . I hate to do this , but I have to cancel our appointment . "
sadness,"Katherine could feel his anguish , and for the second time that day the tears slid down her cheeks . "
sadness,When the girl I loved turned me down.
sadness, Poor old John ! I am ever so sorry . 
sadness,"My friend has to go on field trips, he just told me."
sadness,YEOVIL TOWN captain Mark Shail was heartbroken last night over the rash moment which may cost him the chance of playing in the dream FA Cup tie against Arsenal . 
sadness, It must be dreadful to grow old . 
sadness,When my girlfriend left me.
sadness,I felt sad when I heard that my girlfriend was double-crossing me with the boy who is my best friend.
sadness," Sorry , sir . We have never done that before . "
sadness,My father left us for another woman.
sadness,She looked into his eyes and saw terrible pain and inconsolable grief . 
sadness,This issue worried me rather than saddening me.  In mid September I went to Guanggho alone.  I was looking for an accomodation in the evening and after having walked 2 or 3 miles I still could not find anything.  What could I do?  I was not worried about sleeping on the streets but because of some procedural problems.  I finally found a place to sleep at 8 o'clock.
sadness,"A person I really like left for overseas for a few months, I had hoped to go out with her soon."
sadness,"Some real research , I suggest , is needed into a condition which , though frequently rib-tickling in retrospect , causes widespread anguish at the time . "
sadness,I was very sad when I heard that my uncle had passed away untimely at home.
sadness," You don't have to keep saying that , Yuri . It's not your fault.But me--I'm the one who should be sorry.It was me who suggested operations here in the first place ! Oh , what can we do ? "
sadness,"Their mother died a month later , heartbroken by the loss of her mate . "
sadness,Iqam chosen for your lecture and my best friend is not. Now he is angry with me and I cannot help him.
sadness,When my grandfather died.
sadness,I felt sadness when I had to get separated from the woman I loved who had to leave for her motherland.
sadness, I ’ m afraid that I can ’ t . They were in fashion last year and the year before last . But they ’ re not in fashion this year . These shoes are in fashion now . 
sadness,"One unnamed area was criticised after it appeared to have industrial dereliction and sad , downcast people . "
sadness, I'm afraid you've made a mistake . This isn't what I ordered . 
sadness," This has been the worst and best day of my life , Taylor . They kept you in the hospital , and ... "
sadness,"To misquote you : he is itinerant because he is miserable . "" "
sadness,"When I feel I must be with somebody, to talk with somebody - but I am alone."
sadness,Manager Graeme Souness 's touchline ban meant he could only watch in anguish from the directors ' box . 
sadness,When I forgot the lyrics during a song contest.
sadness,I feel sad about an event I can not influence.
sadness," Yes , I know . I regret it very much . "
sadness,I was having breakfast with a classmate and suddenly I began to cry as I thought of a friend of mine whom I had not seen for a long time.
sadness,There was a conflict of interest between me and a close friend of mine.  He only thought about his own interest and not about our friendship.  This behaviour hurt his friends.  Another incident is when a friend isolated himself without giving any reasons.
sadness," Let me see ... Oh , I am awfully sorry sir . "
sadness,Breaking up with a girl.
sadness,"After hearing about the death of my grandfather.  First I could not believe it, but later I wept and felt the situation was hopeless.  I felt lonely and wanted to be consolated."
sadness,The death of my twin sister - suicide.
sadness,When I think about my parents getting old.
sadness, I know that . You don't have to tell me that . That's my problem . I know I have the right to work for the university . That's legal.But they don't have a job for me . And it's illegal for me to get a job elsewhere . 
sadness,"When my sister died, she was only sixteen when she was put to rest."
sadness,When my dad gives priority to my kid brother's band and his other activities.  We both play in different bands and rehearse in my parents garage.
sadness,"Yeah , but she 's a bit despondent now isn't she , really ? "
sadness,THE heartbroken mother of transplant donor Paula Moss is leaving England to work as a missionary . 
sadness,"In it a deeply depressed Spiro , 46 , makes several rambling statements about his money problems . "
sadness," Oh , I'm very sorry about that . You can change it for another one if you prefer . "
sadness,"Scorning the establishment , they left homes and heartbroken parents . "
sadness,"A heartbroken Daniels watched this all going on , and was moved to break the golden rule of not speaking until spoken to . "
sadness,"I lost my grandfather whom I loved very much.  I had not known that he had been ill for a very time, when I received this message he was already dead."
sadness,"I was alone in my parents' house, having made plans to spend the afternoon with a lover (plans which the lover cancelled), watching a movie and considering my life and circumstances - pressures of examinations in particular."
sadness,"Dam it , I'm running out of money again , I really need to balance my budget and handle my money better . "
sadness," Hmm , that is bad . "
sadness, Of course ... here you are . I'm sorry the pajamas didn't work out for you . 
sadness,I had to leave my girlfriend for 4 weeks because of my studies. This happens frequently. The last 24 hours before my departure are always very depressing.
sadness,"Sorry , I'm late . "
sadness,When the mother of a good friend of mine died.
sadness,"The news of the natural calamity, an earthquake in which hundreds  of Mexican people died."
sadness,Politicians who objected to Mrs Thatcher and her radical conviction politics suffered the anguish of apparently unresolvable frustration . 
sadness," I'm sorry , but I can't . "
sadness,They were on the top floor of an old house and he was very cold and very miserable . 
sadness,When my grandmother died. She stayed with us until I had the age of 10. When she died I was 13 and I remember the moment after the funeral: I sat on the table and cried.
sadness,I was going to go on a vacation to Texas this summer but was unable to go because of registration.
sadness,Our son is gone and my heart is gone too . I don ’ t know how to spend the rest of my years . 
sadness,"When I became conscious that men don't wnat anything they don't have a goal. They have: sex, but this isn't important."
sadness,I felt sad when I was told to walk out of the classroom because I was within the row of students who were making noise.
sadness,She says we 're happy to be in England but we are sad for our relatives . 
sadness,My mother was unwell and went for many cancer tests. She spent time in hospital being opened and closed many times.
sadness,My current work load is too much.  The feeling comes back from time to time.
sadness,David coped with his grief by trying to save other youngsters from solvent abuse . 
sadness,` I feel despair at being deceived and betrayed . 
sadness,Getting separated from my family for a week caused me a sense of sadness.
sadness,When I had stayed abroad for a long time and I had remembered about my friends and relatives. I felt sad and I wanted to see them as soon as possible.
sadness,When felt lonely about writing my family.
sadness,"4 years ago my family decided to move from New York to California. From the time we decided to move until the time we left, I realized how much my friends cared for me. When we left and for a long time after that I was very sad."
sadness,"I felt sadness when I notice that I'm not important for a determinate person. We do many things for a friend, and we see soon after, that he doesn't do anything for us, nor thinks of us."
sadness, I've searched everywhere . Where on earth did I put it ? 
sadness," Oh , my god . "
sadness,My girlfriend gave me the mitten (left me).
sadness,At this stage you are normally expected to experience grief when the main feeling is shock . 
sadness,"` She felt that would have caused pain and anguish to William and Harry . "" "
sadness,"My nephew's mother just left one day (my brother and she were not married). My nephew, Anthony, was shaken. I was sad for him because a similar situation happened to me."
sadness,Was his sadness tinged with guilt ? 
sadness," I'm afraid not , sir . "
sadness,"When I knew almost the same day about two great friends of mine that had serious existential crisis, and mainly when I notice that I'm in the same situation that they are, but I didn't realize it."
sadness, But I still love you . 
sadness,"When my father passed away in 1978.  I was left alone with my mother who was very sick so I had to go and live with my aunt, who is very short tempered, till my mother was discharged from the hospital."
sadness," I ’ m sorry , sir . Could you tell me your name and order again , please ? I ’ ll check on the delay . "
sadness,"I couldn't sleep, and began to remind of my childhood. We are many sisters and at that time we were spanked a lot and I don't know why I started to remind of the spanks they and I had had, their shouts when this happened."
sadness, I just don ’ t want to play table tennis any more . 
sadness,When I heard about the death of my aunt.
sadness,Whether the cries of anguish for 1991 alone are justified remains to be seen . 
sadness,"` All her colleagues are devastated , she was a popular wee girl . "" "
sadness,"It was performance that drew applause from a press corps relieved to be approaching the end of at least the first election campaign this year , and brought smiles to previously glum ministerial faces . "
sadness,I remember my despondency in 1926 when Abd al Karim was forced to surrender to the French . 
sadness,"My mother suffers from a mental illness.  One night she was not feeling well and was sent to the hospital.  I was scared that she would die, and all night I was very sad and did not dare to close my eyes."
sadness," Today , I'm told I failed three courses . "
sadness,Sometimes our bodies and minds seek excuses to experience griefs that we may have put aside or denied because we couldn't face them at the time . 
sadness," Lucy is known as a social butterfly . She has taken many rich men for a ride , you know . "
sadness," Don't worry . Anyway , you are better than me . "
sadness,I was in a car accident on the way back from a weekend rowing regatta we'd won. 5 others were in the car. I thought I'd never be able to row again.
sadness,When I was ditched by my girlfriend.
sadness, I am not in the mood . 
sadness,"She crammed more living into her 30 years than most people experience in two lifetimes , according to her heartbroken parents Ken and Diana . "
sadness, I've searched everywhere . Where on earth did I put it ? 
sadness,It happened when I lost two very intimate friends in a car accident.
sadness," I'm very sorry for that , but I sent you several messages to explain , my mom was seriously ill , and I had to look afer her . "
sadness,Some months ago my wife gave birth to twin sisters. She had no idea of looking after babies and she felt quite oppressed. The fact that I couldn't help her caused grief to me.
sadness,My uncle passed away last night . 
sadness,I felt sad when my dear friend was needed from training school due to his failure in a number of subjects and simply didn't know what he had to do.
sadness, The dog bit the delivery boy . 
sadness,Finding out that China is still backward in science.
sadness,"I was very sad when I could not take the M.A (I) exams due to illness, and a relative of mine disheartened me about it."
sadness,I am surely not alone in feeling profoundly sad over the so-called reprieve of certain regiments in the British Army . 
sadness,When my family and I heard of the death of my grandfather.  We had  seen him a few weeks earlier and it seemed that he had just been waiting to see us.
sadness,"When a close friend, residing in the hostel, lost his father I really pittied him and the situation made me feel sad."
sadness,"He was not overwhelmed with grief for Kit , but evidently his eyes felt otherwise . "
sadness," well , last night I had a big argument with Ann . "
sadness,When my dog died.
sadness,I felt it when I was at home and saw a discussion without sense between my parents.
sadness," Sorry , sir , you have to pay in the check-out counter . It's there . "
sadness,Away from the defence debate Dr Mowlam also yesterday spoke of her despair at the growing homeless problem in her constituency . 
sadness," I had one , but I didn't like the job very much . I wanted to attend graduate school , but I was afraid it would be too tough . "
sadness,When they gave away my dog to other people without my knowledge.
sadness,"When I left New York, and all my family and my friends behind me."
sadness, There will be a parents ' meeting in our class this Saturday and I am worried about it . 
sadness,"I was very sad when I did not get admission in the English college, as I had 1% less marks than they wanted."
sadness,When I was told that a good friend was seriously ill.
sadness,When I came back from my holidays.
sadness,The death of an animal we had reared.
sadness, Yeah . And I never want to go again . 
sadness,When my grandfather died.
sadness,"The journey was taken at a leisurely pace because of the trailer , yet , despite her dejection , Matt 's reminiscences caused it to pass rapidly . "
sadness,My best friend suddenly acting strange towards me.
sadness,"An anguished groan escaped her , the certain knowledge hers that both she and Cara could say goodbye to that interview for ever if she breathed a word of the truth to him . "
sadness, I feel terrible now . 
sadness, What a pity ! 
sadness,"My sweatheart were away on a trip, and then she got problems."
sadness, I'm afraid you'll have to find a parking meter . 
sadness," Oh , poor Alan ! His sister is the only one he has left since his parents died last year . "
sadness,"A despondent Renault worker remarked , ` It seems to me that we came very close to something new . "" "
sadness,When my close friend was involved in an accident and passed away instantly.  He had gone to buy a new car and had asked me to wait at his home so that I could see his new car.
sadness,When I learnt of the death of a friend.
sadness,"William was inconsolable and , unable to settle at home , continued to travel extensively . "
sadness,My girlfriend who had spent 6 months abroad broke off our relationship by letter.
sadness,Death of brother.
sadness,"` I am sad we have not been afforded the same welcome given to the Beirut hostages , "" he told a deeply moved audience at the AGM last month . "
sadness,I had drunk a couple of beers and my fiancee got angry at me.
sadness, I'm sorry to have bothered you . 
sadness,My brother in law was dying of cancer. To see him wasting away was very sad.
sadness," I just lost my job , and I am unsure about being able to find another one . "
sadness, What are we going to do now ? 
sadness, But she did and made me disappointed . 
sadness,"I have a very close friend who lives in another city and we have been writing to each other for a long time.  The last time I went to her city, just to see her, I was disappointed to see how great the distance between us was."
sadness, My father failed in business . 
sadness, I'm sorry . I think we're out of this skirt in this color . Do you want me to call another one of our store to see if it's available there ? 
sadness,At an unjust insult or injure.
sadness,You ignored the fact that we could not hear you at the back.
sadness,"This sounds really predictable and usual but it was absolutely heart-rending at the time. My first lover (I was 15) just rang up one day and announced that he had found another woman. I never saw him again and it hurt because I was positive that it was \TRUE LOVE\"" !!"""
sadness,"The mood was despairing , despondent , and war-weary -- apathetic rather than rebellious . "
sadness,Death of my father.
sadness," Sorry , Becky can ’ t come to the phone right now . "
sadness," Oh , I'm afraid I'll be busy tomorrow evening . "
sadness," Well , I am under a lot of pressure . My boss is very pushy . He assigned me three projects . Now the deadlines are near , and I still have not finished all of my projects . "
sadness,When someone in my family died.
sadness," I am sorry , sir . We are booked until 9:10 . "
sadness,Their findings indicate measurable differences between normal and depressed women . 
sadness,"I'm very worried , doctor . I'm afraid that I'm very ill . "
sadness,"Diana took the criticism to heart , avidly read what was being said about her and became depressed and despondent . "
sadness,Sven Hjerson 's lugubrious face lit up in a brief smile . 
sadness,Saying goodbye to a friend.
sadness,There are periods when we feel totally inconsolable . 
sadness, I have been working on it for a whole month and it's too late to write another . Just think of all my hard work that goes for nothing . How could I do such a thing ? 
sadness,When a class-mate died.
sadness,"I was on a class excursion, by boat to Stockholm.  At night my class mates prepared to celebrate their motive in life which was \life is merriment\"".  I felt depressed about the way they sought happiness."""
sadness,"My mother kicked my surrogate father out and he in turn did not care for the dog, Afthur, he bought for the family. His lack of concern lead tho Arthur's death on the freeway. I loved Arthur like a brother. He was easy to talk to."
sadness,He was at the graveside looking mournful and interesting . 
sadness,"Behind her she heard Emilia say , ` I think the child will be quite desolate to see me go . "
sadness,Due to some reasons my boyfriend and I decided to separate.
sadness,He felt increasingly irritated and despondent . 
sadness,The inability to read a book at college.
sadness,"` You look glum today , "" Bragg said good-humouredly . "
sadness,We had to finish the life of our 8 year-old dog.
sadness,We had to take our cat to the vet for mercy killing (an injection).
sadness," I'm sorry , it was too cold , and my car couldn't start . I had one to the garage with the heater . I tried to call you , but you couldn't get connection . "
sadness, Well . I think I'm going to fail my chemistry exam . 
sadness," Yes , a low fever . I feel terrible . Am I dying ? "
sadness, I won't do it again . Please forgive me . 
sadness,Leaving the house myself and a female friend had shared for 6-8 months because of the friendship which developed and our approach to each other in occasional instances of several personal crises.
sadness,He could see no way out and in his anguish he began to think of doing himself in ; the method he would use would have to be quick and simple . 
sadness,"After having been ill, when I was coming back to the hostel, I felt very sad leaving home."
sadness,"After the coming of the man in the night , Miguel had grown glum and thoughtful . "
sadness,When I was told that I had not been successful in getting the job I had been expecting.  I was sure that I was sufficiently qualified.
sadness,He looked so crestfallen that Old Bulldog didn't know what to do for a minute . 
sadness, But that still sounds expensive . 
sadness," That won't happen again , I'm sorry . "
sadness,I felt alone among a large number of people.  I was sad to see that nobody cared about what was happening to me.
sadness," Oh dear , we will miss our train . "
sadness,"Oh , my god ! My wallet is lost . What should I do ? It drives me bonkers . "
sadness, I ’ m sorry . I think you are calling the wrong person . My name is not Mr . Bernie . 
sadness,"My close friend and I applied to TISS for admission last year, unfortunately he failed to get admission.  We had done our graduation together and are quite involved with each other, so we had wanted to do our Masters degree together.  However, it did not work out as we had expected it to and this saddened me."
sadness," I am sorry , sir , it's for 4 persons to have . I think it's too large for you . "
sadness,When my father died.
sadness,I felt very sad when I heard that a friend had committed suicide.
sadness, I was told my girlfriend was speaking ill of me . It's a real letdown . 
sadness,"This occurred when my girlfriend and I have to finish our relationship due to some circumstances between her and her family. I was really sad, hurt and couldn't really find any reason why am I still living. Is this life is all about ? This was one of few question which crept up vividly every time I thought about what had happened."
sadness,Fry said his farewells to the players who regarded him as a father figure before heading for home in Bedford a devastated man . 
sadness,"My son lives with my parents in the country and I feel this feeling always when leaving for Sofia, but the last time it was quite strong."
sadness,I lost a close friend.
sadness,My elder sister scolded me in front of my younger sisters and cousins.  She said that I was very lazy and I felt so sad that I cried myself to sleep.
sadness,When my parents separated temporarily and I was left behind with my father.  As I loved my mother I wanted to go with her.
sadness,When my grandmother died.
sadness,Death of a parent.
sadness, He told me that his friend's car broke down and they had to walk home . 
sadness,When one of my cat died of a disease.
sadness,He became even more lugubrious . 
sadness, I ’ Ve just parted with my boyfriend . 
sadness,"Loads of my friends are miserable over the way they look , and the media are basically saying , ` Yes , you 're right to be miserable . "
sadness,"But one day when the lord was off hunting the fox said : "" Friends , we are all happy and contented , but our master sometimes seems rather sad and downcast . "
sadness,A friend died of cancer when he was 18 years old.
sadness, I got robbed ! 
sadness, yes . It seems she can never accept a childless marriage . We had a fight last night . 
sadness,Everyone will be sad at their departure . 
sadness," Let me see ... Sorry , sir . We are fully booked tonight . Would you mind making a reservation some other time ? "
sadness,` Then why are you looking so glum ? 
sadness," Oh , that's too bad ! I am sorry to hear that ! "
sadness, What a pity ! I know you've been longing for it these months . 
sadness,"A friend of mine lent me his apartment for holidays and besides this he was a fine person. Months later I knew that he died tragically in a moto accident. He was very young, and I felt sad and couldn't believe it (until today)."
sadness,Close relative is dying of cancer - found out last week.
sadness, I came back to my room and found my suitcase was open and my camera and five hundred dollars in cash inside the wallet were gone . 
sadness, Not so well . I've come down with the flu . 
sadness,"A few years ago my mother suffered from canccer and died within two years.  We had not finished our studies then and could not bear our responsibilities as her children.  My mother had tried her best to take care of us but she lived in pain these two years.  Neither the doctor nor we could do anything for her as cancer is incurable.  I was very eager to replace her in suffernig , even die instead of her."
sadness,"Darling , can't you stay for a few more days ? "
sadness,Please forgive me for rushing into your room forgetting to knock at the door . 
sadness,I put in two years of hard work and it was neither looked at nor appreciated.
sadness, But she means a lot to me . 
sadness,A close friend of the family died.
sadness,Death of grandfather (unexpected).
sadness," I'm sorry , but this was on sale , so I can only give you store credit . "
sadness," Oh , really ? Just a moment ... You paid with a ten-dollar note and I gave you ... Oh , sorry , here's a five left . I'm terribly sorry . "
sadness,He collapsed in a coma at a London club and died hours later in hospital from massive internal bleeding  in front of his devastated mum and dad . 
sadness, We should plan to move out of here before July . I'm tired of living in apartments . 
sadness,"I wanted something in particular and did not get it, also there was no possibility of getting it."
sadness," So sorry , I must have confused the orders . I'll check it . "
sadness,I like someone who does not like me and was rude to me.
sadness,"You must have been heartbroken . "" "
sadness,When I heard that my nephew had passed away.
sadness,"Liza , for her part , had still seemed inconsolable when she first arrived back at her unit on the edge of Salisbury Plain . "
sadness," John , I am just not in the mood for this . "
sadness,Lost my girl-friend.
sadness,I really became sad when mother passed away while I was very young.
sadness,Now she was mad with grief . 
sadness,Feeling unable to preserve one's ideas and ambitions as innocent as they are when you are young.
sadness," If so , I'd better try another store . "
sadness,She felt guilty when she sensed Beth 's deep sadness . 
sadness,When my daughter had problems with her friends and I could see her predicament from the window.  She was given a the cold shoulder.
sadness, I didn't make the soccer team . 
sadness,"Not succeeding in a cross-country skiing competition, which I intended to win."
sadness, Jake just broke up with me . 
sadness,"Lewis Verne-Smith sat shaking his head , less as a gesture of denial than of a generalized despair at the state of the world . "
sadness," I am really sorry too , maybe I can give you a call sometime . "
sadness, I feel confused about the grammars . 
sadness,And -- though the heartbreak of her troubled marriage still haunts her -- she raised a grin as Prince Harry waved from their car in London . 
sadness,"My grandfather was seriously ill, he had only a few days left to live. I had always loved him, but never told him. When I saw him for the last time, I had the feeling that I had omitted so many things I could not do again. - There was a fly sitting on his forehead and he was too weak to drive it away. I was very sad when I saw that."
sadness,I felt that she was quite distressed by the birth -- she seemed drowsy and a bit blue . 
sadness,"We were all sad it was over "" . "
sadness,The day I left my first girlfriend.
sadness,"` I made the camp , "" grumbled Henry , rather like a sad child . "
sadness,"When my grandmother, my second mother died."
sadness,Guy I cared for went back to Canada to live.
sadness,She stared until it was hard to know which was herself -- the disconsolate woman in the chill room or the other sorrowful face in the night outside . 
sadness,I felt sad at having to leave my girlfriend after constant problems and failed attempts at reconciliation.  My sadness was caused by the irreversibility of the decision.
sadness,"While still at school a friend died of cancer, after being ill for a long time, she was 17 yrs old."
sadness, What a pity ! I missed it again . 
sadness," Oh , my computer crashed again ! "
sadness,When my uncle died of leukemia at age 35.
sadness,"As he nodded she went on , ` I 'd had a bit of a knock in -- in a relationship with a man in London , and I was very miserable over Elise 's death . "
sadness,I slept in a tent at the Barracks which caught fire at night and my best possessions got burnt in there.
sadness, Maybe it is the most difficult period of my family have experienced . 
sadness,When I was at school.
sadness,"Me , I 'm miserable that it 's all beginning . "
sadness,"Unless they are given opportunities to express their grief in appropriate ways which can include weeping for loss , they will never be able to acquire the creative energy necessary to find a new job . "
sadness, I just remembered that I've got to give a speech in class today and I forgot to prepare for it . 
sadness,"Yesterday the heartbroken teenager , who was on the verge of trials with the Royal Ballet , said : ` In just one second , my life has been wrecked . "
sadness, But she did and made me disappointed . 
sadness,"My grandmother died, and my mother called me one sunday morning in the Autumn.  The way my mother told me about it, I hated her at that moment.  She sounded as if she had been waiting for the death of my grandmother.  I had lost a person close to me.  I felt guilty too as I had been bad to my grandmother of late.  I had not remained calm when she no longer understood everything so well."
sadness,"He wandered around in a state of utter dejection , belonging nowhere . "
sadness,"His anguished voice tailed off , to intensify the effect . "
sadness,When I found out that a person I went to school with had died in a car accident.
sadness,When my father died.
sadness, Yes . I have my wallet stolen . 
sadness,"Leapor was still downcast about the loss of her job , perhaps unable to write much poetry , when she met Freemantle . "
sadness,My girl-friend left me.
sadness, I don't know . I failed my exam . 
sadness, I thought they had already agreed to everything . That ’ s going to take weeks to rework . 
sadness,"And , to complete his heartbreak , his car broke down when he was looking for his ninth win of the season at the Italian Grand Prix . "
sadness,Not being accepted by classmates in university.
sadness,My elder brother had been expelled from college and he was so frustated that he attempted suicide - he drank bottle fragments.  I was very sad when I learnt this.
sadness, I ’ m sorry to hear about that . 
sadness, He asked me to beef up in the work . 
sadness," But mum , we're watching this movie . "
sadness,When I heard that my Uncle had passed away in a road traffic accident.
sadness, I'll try . I'm under a lot of pressure right now . 
sadness,I am sorry to say this but I seem to have lost the key to the safe . 
sadness,"When I understood that my marriage was falling apart, and we decided to be legally separated."
sadness,When my grandmother died.
sadness, That's all right . 
sadness,"To some extent , adults can choose of their own free will whether to deal with their grief or not . "
sadness, A really dreadful accident and many people were killed . 
sadness,After my father died suddenly of a heart attack.
sadness,A friend's mother died.
sadness, My house was robbed last night and the thieves stole all my furniture . 
sadness,Last year when I worked during the Summer holidays and studied at the same time for an examination I had to repeat; my boyfriend went to Greece for a holiday for a month.
sadness,"When my aunt, whom I had loved very much, died. When I heard about her death, I was not as touched as at the funeral. I really became conscious of her death at that moment."
sadness, Nothing really . 
sadness, I'm sorry . I'll ask next time . 
sadness,When I came to know that my feelings for someone were not reciprocated.
sadness,Interpersonal arguments and difficulties were also a more common feature of the experiences of depressed patients than of the comparison group . 
sadness,My girlfriend dumped me . 
sadness," I will , sir . I'm really very sorry . "
sadness, It's a pity . I'm afraid that's too loud for me.Thank you . 
sadness," Let me see , I am sorry . It's for table 11 . "
sadness, I failed my oral test . 
sadness,"After the operation , you may feel sick or very depressed -- this is the effect of the trauma of the operation and of the anaesthetic . "
sadness,I remember that when my mother died the day was sad and every time I think of it I am saddened by the loss of my mother.
sadness,Railway station good-bye.
sadness,"When my mother went through an operation, it was not very serious but I was sad and could not sleep before the operation."
sadness,When my grandfather died.
sadness,My sister was in coma for 3 months (due to a train accident). Now her brainfunctions are disturbed. She will never be able to walk and she can hardly talk.
sadness,"As you would expect , she was overcome with grief . "" "
sadness,At the begining of a new course one is afraid of encountering problems one can not manage.  Thoughts revolve around failing the subject and the consequences it would have for the future.
sadness,"And Ryan had spent more than one night under the roof with her , she remembered in bitter anguish . "
sadness, Poor Femi . Taylor's death must have made her realize that she still cared for him . 
sadness,When I thought for an instant that a very good relationship with a person had finished.
sadness,Now it makes me sad to think of them growing up .  
sadness,"When the grandmother of my friend died in a hospital. My friend was crying and I was sad, too."
sadness,The boy was broken hearted and inconsolable . 
sadness," No , I'm sorry we don't . We accept credit cards and cash . "
sadness,My boy-friend an I seperated on his initiative.
sadness," Yes , it was . I managed to sort out the problem , but I was tied up with the matter for over an hour . "
sadness,Lecturers being unfair to me in reports.
sadness,"I worked for seven months in a factory, and made friends with a fellow worker.  Later, I visited my former fellow workers and was told that, while in the army, my friend had shot himself."
sadness," I didn't do well in last exams . If my father knows it , he will beat me up . "
sadness," Oh , no ! I can't have failed . Are you sure ? "
sadness,The death of Jaya Prakash Narayan caused a great deal of sadness as I believed that he was the only true democrat and a ray of hope on the Indian horizon.
sadness,When I am alone and listen to a song which I like very much and which I had listened before together with friends.
sadness," I ’ d love to , but you know I ’ Ve got another appointment . I ’ m really sorry . "
sadness,When I knew I had to go out with my mother on some errands.
sadness,"Three weeks ago a friend of mine bid me good-bye before going abroad.  I felt happy for her as she was achieving something by making the trip, but I also felt sad as I would not be seeing her for a long time."
sadness,I lead a rather secure life.  The only thing I can remember is a song from the nineteenth century which is against alcohol.  Both the melody and the word (although naive) effected my emotions.
sadness,"Tolonen nodded , suddenly wistful , his lips formed into a sad smile . "
sadness, That's too bad . I need to discuss these plans with him . 
sadness,"When I was in Bombay one of my good friends was getting married and he had not informed me about it, this made me sad."
sadness,"When I missed my train this morning, I felt sad for some time."
sadness,"But the address underlines the anguish of Her Majesty 's speech after the Windsor Castle fire when she referred to 1992 as her ` annus horribilis "" . "
sadness,I was not chosen for the All English class.
sadness,"My paternal grandmother had died. We weren't close but she was blood. I didn't cry but I was sad, partly due to her death and partly I think, due to the fact that I could not / did not cry."
sadness,"During the funeral of my grandmother, when I saw my mother and other family members crying."
sadness,At rejection / being ignored by a loved person held in great esteem.
sadness,When my grandmother died.
sadness, My grandmother just passed away . 
sadness,When my friend did not pass the high school graduation examinations.
sadness,I felt sad with the two situations I described before. The cat and the school. Sadness was intermingled with the other feelings.
sadness,"On one of our visits we found a representative of the Occidental Oil Company stranded there , looking most miserable and bedraggled in the morass of mud and pouring rain . "
sadness, I got laid off today . 
sadness,Derby County 's grief at the foot of the first division continues as they went down two one at Crystal Palace . 
sadness,"For the loss of a close friend or relative, but you feel grief when you are away from home, too."
sadness,"He saw Maud once in the Kurfrstendamm , eating alone in a cafe and looking a little desolate , with a stack of coins already piled beside her plate although her meal had only just come . "
sadness," No , sir . I'm sorry you can't . "
sadness,My father won't be so pleased with me as if I was elected.
sadness,I 'm very depressed and have tried to commit suicide several times . 
sadness,I got separated from the man I loved.
sadness, My manager jumped on me for my mistake today . 
sadness," Sorry , I'm very near sighted . "
