Emotion,Text
happiness, Ha ha . I know what you mean . But it's just a movie . They need for the characters to do that . 
happiness,"Merry Christmas , Lily . "
happiness," The same to you , Joey . "
happiness, This is your first Christmas in the US . Here is the gift for you . 
happiness," It's very thoughtful of you . Wow , it is so beautiful . Could you tell me how American people celebrate Christmas ? "
happiness, What an amazing goal ! 
happiness, It was very good . I followed it right to the end . 
happiness, Certainly.Go ahead . 
happiness,"Hello baseball fans , and welcome back to today ’ s game ! My name is Rick Fields and of course , I am here , once again , with the man that seals the deal , Bob Copeland . "
happiness, It ’ s a beautiful day to see two world class teams face each other and fight for their right to be called champions . 
happiness," Well , the national anthem has just been sung , and the umpire has started the game . It ’ s time to play ball ! "
happiness, Roger Vargas is up at bat . The pitcher winds up and strike one ! 
happiness," A very nice curve ball by the pitcher . The catcher gives him the sign , he winds up and Vargas gets a line drive ! "
happiness, The players are scrambling to get the ball . Vargas gets to first base and he ’ s still going ! The outfielder throws it to second ! Vargas slides ! He ’ s safe ! 
happiness, Great play ! 
happiness," We have a runner on third and up at bat is Brian Okapi ! There ’ s the pitch , he hits it ! It ’ s going , going , that ball is gone ! "
happiness, Home run by Okapi ! That puts this team ahead by two as we are at the bottom of the fifth inning here at Richie Stadium ! 
happiness," Yeah , I ’ m dealing with it . Anyway . Thank you , Mike . "
happiness, thanks for understanding . 
happiness, maybe ... I'll think about it . 
happiness, Thank you very much for looking after my house in my absence . 
happiness, That's all right.Would you have a cup of coffee ? 
happiness," Yes , Please.It ' s very kind of you . "
happiness, Don't mention it . 
happiness, The rooms are very tidy and the flowers grew very well.You are very helpful . I want to thank you for everything you've done for me . 
happiness, It's my pleasure . 
happiness," I bought you some books on literature , I don't know if you would like them . "
happiness, Thank you.Thank you for the trouble you've taken . 
happiness, Not at all . 
happiness," That ’ s really interesting , you have to play for me some time . "
happiness," No , not at all . Glad to have you . "
happiness, Ugh ! 
happiness," OK , let's go . "
happiness," Thank you , sir , I'm sure I will . "
happiness, Fine ! How are you ? 
happiness," I'm fine too , thank you . "
happiness, I've come to tell you I'm going to the concert this evening.Will you come with me ? I've two complimentary tickets . 
happiness, With the greatest pleasure.Where is the concert this evening ? 
happiness,I couldn't wait to meet you in person . 
happiness," Me , too . I've heard so much about you . "
happiness, Same here . 
happiness, I was looking forward to your arrival . 
happiness," I couldn ’ t agree more . Actually , I ’ m a Beijing Opera fan . "
happiness, Congratulations ! Susan . I ’ m so happy for you . 
happiness, Thank you . 
happiness, Ok . Take care . Have a nice journey . 
happiness, Thank you . 
happiness,Do you like flowers ? 
happiness," Of course , I like flowers . "
happiness, What's your favorite flower ? 
happiness," I like peach blossom , because I like spring . "
happiness, Peach blossom is really beautiful . 
happiness, Yes . How about you ? 
happiness, I like lotus . 
happiness, You have a perfect taste ! 
happiness, But there aren't any lotus now . 
happiness, Yes . It's snowing outside . Let's enjoy the plum blossoms . 
happiness, That's not bad . Let's go . 
happiness, I've never seen a movie I don't like that had Harrison Ford in it . 
happiness," So , is that a yes ? "
happiness, Yes . What time does it start and do you want to meet me there ? 
happiness, Great ! I have a coupon for free popcorn at that theater ! 
happiness, Thanks . I will . 
happiness, I think a mountain village is splendid ! 
happiness, Certainly . Come back soon . 
happiness," Oh , look ! There's a spot open next to the public restroom ! Can I take it ? "
happiness, Alright . That's a good idea . 
happiness," Oh , my God ! It's good we have food . "
happiness," Well , shall we go to the cinema ? "
happiness, All right.That sounds more interesting . 
happiness, Would you prefer our cocktail — Shanghai cocktail ? It's a mixture of real Chinese ingredients . 
happiness, That ’ s good . 
happiness," ( The waiter makes the cocktail for Mr . Bellow and hands into him . ) Here is your Shanghai cocktail , Mr . Bellow . "
happiness," Thank you . Oh , it tastes excellent . "
happiness, Thank you for your kindness . I will think about it carefully . 
happiness," But this time I ’ m going to stick to it . I really mean it ! Trust me , Carol , I ’ m going to be a new man in one year ’ s time ! "
happiness," Sure , I've been meaning to visit that place myself . "
happiness," Certainly . But if there are going to be four of us , I had better make reservations . "
happiness, Yes . that is a very good idea . It would be a shame if we could not find a place to sit . 
happiness, Then I'II make reservations for 9 pm for a party of four . 
happiness," I'll be there . Oh , is there a cover charge at the bar ? "
happiness, Perfect . I wanted to have a casual evening tonight . 
happiness, I'll see you there at 9pm . 
happiness, Okay . See you then . 
happiness,"I've really enjoyed your party , Lisa . "
happiness," Not at all , Sam . "
happiness," I wish I could stay longer , but I must be going . "
happiness,It's snowing heavily . 
happiness, The snow is so beautiful . 
happiness,"Rachel , do you like music ? "
happiness," Of course . I can't live without it , so I always bring my CD with me no matter where I go . "
happiness, What kind of music do you like best ? 
happiness, Light music and classic music . 
happiness, I got two . We can go there together . 
happiness, Amazing ! I can imagine the feeling when I hear the smooth tune around my ears . 
happiness," I spend most of my spare time reading . And I subscribe to various newspapers , magazines and periodicals . "
happiness, I am interested in science fiction . 
happiness,You look great ! 
happiness, Thanks to you . I'm totally pumped up . 
happiness, So you are happy that you made the decision to join us . 
happiness, Very Good . I'd like to do that . 
happiness,You are an eager beaver . 
happiness, Thank you . I just consider working as part of my life . 
happiness, That sounds terrific . 
happiness," Well , that ’ s good . If you lose your job , you can just move in with me until you find another job . That will save you plenty of money . "
happiness, That ’ s very generous of you . I guess that would work . 
happiness," If you lose your job , you just have to go for a few months without buying all the junk you usually buy . If you live frugally , you ’ ll save plenty of money . "
happiness, I guess working with so much money has made me rather greedy . Maybe losing my job would be a good thing ! 
happiness,"Hello , Alice . Would you like to go to the temple fair with me ? "
happiness," Yes . The ancient custom of holding temple fairs is to offer sacrifices to the god of the earth , and they have developed into a festival filled with food , performances and games now . "
happiness, Sounds interesting ! 
happiness," Absolutely , I love temple fairs . Beijing has several temple fairs recently . They are different from each other to some extent , but also have a lot in common . "
happiness, I just can't wait to see them . Which one do you choose today ? 
happiness," What about Tianqiao Temple Fair ? A variety of opera performances , acrobatics shows , and food will dazzle you . "
happiness, Great ! Do you know how to get there ? 
happiness, Of course . 
happiness, Couldn't be better . 
happiness, Thank you . So you think I will be able to get in with this ? 
happiness, Thanks . 
happiness," He's very handsome , isn't he ? What's he like ? "
happiness,How did you first meet Jack each other ? 
happiness, That is a heavy raining afternoon . I was standing under the eaves of a shop to evade the heavy rain . It's getting dark . 
happiness, And then ? 
happiness," I was trembling in the wind when he ran to me with an umbrella in his hand and asked , ' Where is your home ? ' "
happiness, Then he sent you to your home ? 
happiness, Yeah . 
happiness, It's a romantic meeting . I can say that a hero saves a beauty . 
happiness, He joked later that I was so poor that he had a kind of impulse to protect an ant . 
happiness, He is so humorous . 
happiness, Good . 
happiness,I like NBA very much . 
happiness," Let's go to watch an NBA game tonight , shall we ? "
happiness, That's fine . 
happiness, I know the perfect place ! 
happiness, That would be great . 
happiness, Glad you asked me to join you . This will be fun ! 
happiness, I was away for my vacation . 
happiness, Good . I wish I could have another vacation . 
happiness," Whew ! Thanks , Karen . That car almost hit me . "
happiness,Hi . are you new here ? 
happiness, Yes . I moved here last week . 
happiness," I'm Steven , your neighbour . "
happiness, I'm Charlie . Nice to meet you . 
happiness," Nice to meet you , too . "
happiness," Since we live in the same neighbourhood , maybe we can help each other from now on . "
happiness," I guess so . I live next door but one , and hope you'll drop in now and then . "
happiness, Thank you . I will . 
happiness,"The summers are so great here ! Not hot at all . I love the cooling breezes , the clear air , all the greenery . "
happiness, This really has been a wonderful holiday for us . Shall we take a walk around the pond or into those woods for a while ? 
happiness, Let's do both ! Are we in a rush or anything 
happiness," Sounds fine to me . Whatever , let's enjoy this pond first . "
happiness," Sure . We can walk around to that path that leads into the woods there . Hey , look ! There are some wild ducks over there in the reeds . "
happiness, I see them ! Wow ! How do you know they're wild ? 
happiness," I used to go hunting with my uncle , that's how . "
happiness, They're neat . Now Let's take that path into the woods and see what we can see ... 
happiness," That's exciting , man . "
happiness," I think that's the idea I was looking for . Thanks , man . "
happiness, Don't mention it . Good luck . You're going to need it . 
happiness," Oh , they are playing the wedding March . Here they come . "
happiness, She is a beautiful bride . 
happiness, I am so happy for them . 
happiness, Are you crying ? 
happiness," Yes , I always cry at weddings . "
happiness, Harris and Anne are perfect for each other . 
happiness," Yes , they are . "
happiness, You and Tom also make a great couple . 
happiness, Try to catch this bouquet then . 
happiness," You are right . I am not boasting , but she is really as beautiful as she is intelligent . "
happiness," Well , I really envy you for finding such a nice girl . "
happiness,Dalian is a beautiful city . Do you agree ? 
happiness, The climate here is pleasant . 
happiness, This city is really comfortable to living . 
happiness, No other city can match it . It's heaven . 
happiness," Yeah , definitely . I was hoping to catch a ride with you . "
happiness, Sure . Meet me at five . 
happiness,"you are dressed to kill . You look gorgeous , Alexander . "
happiness, Don ’ t be mean . Look here come the bridesmaids ! Their dresses look beautiful ! 
happiness," That ’ s the flower girl and the ring bearer . I ’ m pretty sure they ’ re the groom ’ s niece and nephew . Oh , they look so cute ! "
happiness,"Hello , I'm Lance . "
happiness," Hello , my name is Paula . Nice to meet you ! "
happiness," Nice to meet you , too . "
happiness,"Let me hold the door for you , miss . "
happiness, Thank you . You're very kind . 
happiness," Thank you , Mr . Parker . "
happiness, So we can relax now . 
happiness," Yeah , I could hardly wait to see it . "
happiness, It ’ s really very good . 
happiness, I'm doing business through Internet now . 
happiness," Yes , very good . "
happiness, It is very convenient . You know you can browse the website and send e-mails to your customers at any time . 
happiness," Also it has low cost , and you know you only need to pay the fee of Internet , which is very cheap . "
happiness, Thanks . Maybe I will do business through Internet in the future . 
happiness, Yeah . She's a healthy beautiful girl . 
happiness, Congratulations . How is your wife doing ? 
happiness," She is tired , but getting a lot of rest now . "
happiness, That's good to hear . 
happiness, Would you like to play tennis with me ? 
happiness, I'd like to . 
happiness, Be sure to get to the sports hall at nine o'clock on Sunday morning . 
happiness," OK , will do ! "
happiness,I like this kind of weather . 
happiness," Yes , a little breeze and a lovely moon . "
happiness, And it's calm . I like the peace . 
happiness," Me , too . "
happiness,Do you like climbing ? 
happiness," Yes , I like it very much . "
happiness, How about climbing up the Fragrant Mountain tomorrow ? 
happiness, Where is it ? 
happiness," It is located at the east foot of Western Mountain of Beijing , in a park with the same name . There are some huge stones within the mountain which look like the censer , so it is called ' Fragrant Mountain ' . "
happiness, Have you visited it before ? 
happiness," Many times . Except climbing , there are many attractions worth visiting . "
happiness, Like what ? 
happiness," It is the best season to view red leaves from the Mid-October to the first ten days of November . During the period , thousands of hectares of maples on the sloping field are so red that you would recognize them as fallen petals by mistake if looking from a further area . The bright red , pink , scarlet , and peach-puff leaves are distributed in different layout , with some green pines and cypresses dotted in between . "
happiness, Sounds marvelous . 
happiness, You can take a bird-eye view at the glorious picture when you arrive at the top of the mountain . 
happiness, Great . I will prepare some clothes and food for the climbing . 
happiness,"Lester , you are really fantastic at automobile repair . "
happiness," Thanks , June . But I think I need to be certified as a mechanic before I ’ m allowed to repair cars for a living . "
happiness, That ’ s not a big problem . There are many small schools for adults like you who can study to be certified . 
happiness, I guess I never thought of that before . 
happiness," And you can easily get a student loan from a vocational school , or from the government . "
happiness," Wow , you ’ Ve inspired me to do something ! "
happiness, That ’ s great ! Do you have any plans ? 
happiness," Well , I ’ Ve been working so hard lately , so I ’ ll probably just take it easy . "
happiness, Sounds nice . 
happiness," Yeah , I ’ ll probably just stay in and relax . Maybe watch a few movies . "
happiness, Can I stop by ? 
happiness, Sure . Any time . 
happiness,How do you like waltz ? 
happiness," It's very nice , I like it very much . "
happiness, May I invite you for the first dance ? 
happiness, My pleasure . But I'm afraid I'm not much of a dancer . 
happiness," In fact , I took up dancing quite recently , too . "
happiness," Oh , really ? But you're doing the tango wonderfully well . "
happiness," I'm glad you say so , you dance beautifully too . It's lucky that I got a partner . "
happiness, Thank you for your compliments . It's just that you are a good leader . Do you like the samba and waltz ? 
happiness, Yes . And what dances do you like best ? 
happiness, Waltz is my favorite . I like it better than any other dances . 
happiness," Oh , the music has stopped . Thank you for the dance . "
happiness, My pleasure . Let's go and have a drink . 
happiness, Fine . 
happiness,Happy Valentine's Day ! 
happiness, That's nice of you . 
happiness, Could I treat you to dinner tonight ? 
happiness, Wonderful . 
happiness, So boring ! Shall we go out for a picnic with my friends ? 
happiness, Sounds interesting . Who are the other people ? 
happiness," Fred and David , my college class mates and Rachel . "
happiness, Gorgeous ! What should I bring on that day ? 
happiness, Your tent and enough food and water . 
happiness," You mean , we can do many other things after the picnic , right ? "
happiness," We can go fishing , chatting and camping . "
happiness, What are we waiting for ? Come on ! 
happiness, Don't hurry . Wait for my call . 
happiness,Guess what ? I won the speech contest at my school . 
happiness," Wow , that's great ! "
happiness," Thanks . Gee , it's really light ! "
happiness," Yes , it is , isn't it ? A bit too light , really . What make have you got ? "
happiness," Wow , that's really old . "
happiness," Yes , I like collecting antiques . "
happiness," Well , that's nice I guess . So how many kids do you have ? "
happiness, Three . Two boys and a girl . 
happiness, I don't think we have anything to worry about . Do you want to put on a cup of tea as well ? 
happiness, Good idea . That will help us to warm up . 
happiness," If I'm not back in ten minutes , come and find me . "
happiness, Alright . I'll have a cup of tea waiting for you . 
happiness, Pretty good . Where are you going ? 
happiness," Sure . Speaking of photos , what type of film will be the best ? You know , I'm planning a tour to Jiuzhaigou Valley . "
happiness, Thank you so much . You're an expert . 
happiness, That's interesting . So why did you become a hairdresser ? 
happiness, Very well . We ’ Ve got everything taken care of already . 
happiness,Look ! The girl is so beautiful and she is smiling at me . She is lovely . 
happiness,"Philip , I was really glad to hear about your award . Congratulations ! "
happiness," Thanks , Denise . Actually , I was really surprised . I mean , there were a lot of qualified people out there . "
happiness, Sure . But the work you did was really exceptional ! You definitely deserved it ! 
happiness," Thanks a lot . I expect to see your name nominated pretty soon , too . You ’ Ve been doing some great work ! "
happiness, Thanks . That would be very helpful . I ’ Ve discovered that it can take a long time to find exactly what you want . There ’ s too much information on the net . 
happiness," That ’ s good advice . I should also be careful about giving out confidential information about myself , such as my password and credit car number . "
happiness, That ’ s useful to know . Thanks . I ’ ll just log off and shout down my computer and we can go for a coffee . 
happiness," Marvelous . Pass it over . My name's George , by the way . "
happiness," Nice to meet you , George . I'm Irene . "
happiness," Fine , honey . Rome couldn't be built with in one day . "
happiness," OK , I'll find the time to relax soon . "
happiness," Take care , honey . I am always expecting you . "
happiness," Okay , I'll have everything prepared for you when you get here . "
happiness," Thanks , I'll see you around Wednesday then . "
happiness," Look , I need another drink . Do you want one ? "
happiness," Yes , I'll have another cocktail . "
happiness, Vodka martini ? 
happiness, Absolutely . 
happiness, I'll be back in a sec . 
happiness, OK . I'll wait here for you . 
happiness," Thanks , Ann . Talk to you this afternoon . "
happiness, Hope you feel better . 
happiness,"Susan , good evening . Why are you so dressed up ? "
happiness, I am on my way out to a New Year ’ s banquet . How do I look ? Is my make-up OK ? 
happiness, You look great . Your make-up is perfect . 
happiness, Do you think I should wear a different dress ? 
happiness," No , the one you have on looks fabulous , especially with your hair like that . "
happiness, Thanks for saying . Do you have any ideas which necklace I should wear ? 
happiness, With that dress I'd say your white diamond necklace would look perfect . 
happiness," Thanks for helping out . Now that I ’ m ready , what are you doing tonight ? "
happiness," Not much , just a house party with some friends . "
happiness, Sounds fun . Anyone I know ? 
happiness," Yeah , most of the people are from our office . "
happiness," Sounds Like I'm missing out on a good time . Oh , well , there is always next year . "
happiness, I ’ m sure you ’ ll have fun no matter where you go . Remember to take your bag . 
happiness, Good idea . 
happiness,How wonderful it is to be in love ! It's love at first sight ! Oh . he's my Romeo ! 
happiness, Who were you talking to ? 
happiness, Um — I was just thinking aloud . 
happiness, You look so happy . I see a twinkle in your eyes . 
happiness," Come off it , Mary . "
happiness," Oh , you have a crush on someone , don't you ? Maybe those are wedding bells in your eyes ! "
happiness," You certainly do like teasing me , Mary . Well I'm in love with someone . The question is , how do I get his attention ? "
happiness," Well , that's easy . Walk up to him and kiss him . "
happiness, I guess I asked the wrong person . 
happiness, Let's see.How do you feel about playing bridge ? 
happiness," It's OK with me , but we don't have any beer and things . "
happiness," Well , shall I call Janet and ask her and Tom to come over , and I'll go to the store and buy some stuff . "
happiness, OK . 
happiness," Hello , Janet.It ' s me ... Oh , fine.Just fine.Say , Janet , I was wondering if you and Tom were doing anything tonight ... No ? Well.would you like to come by our place and play a few hands of bridge ? "
happiness,"Hello , Tom . I'm really glad to meet you here . "
happiness," I'm glad too . Steven , I want to tell you that I'm going to divorce my wife . "
happiness," Thank you , Steven . I accept your advice . "
happiness," Hello , Tom . I'm really glad to meet you here . "
happiness," I'm glad too . Steven , I want to tell you that I'm going to divorce my wife . "
happiness," Thank you , Steven . I accept your advice . "
happiness, That's a good idea . You'd better hurry up before they've filled all classes . Many people are learning how to drive now . 
happiness," Ah , got it . Ideal Life School , programs "
happiness," Great , Is it convenient if i visit you this weekend ? "
happiness, I'd like to call on you this weekend . I just want to a drop in for a chat . 
happiness, Is 5 PM . a good time for you ? 
happiness," Sure , that would be great . I'll bring the wine . "
happiness, OK.Then I'll be expecting you . 
happiness, I'll be there on time . 
happiness, try not to let it bother you too much . 
happiness, thanks . I better get back to my work before my boss yells at me again ! 
happiness," ok , I'll see you in a bit . "
happiness, alright . See you later ! 
happiness, I can lend you some money . 
happiness, Thanks . But it's necessary for me to buy a TV set . 
happiness, Can I help in anyway ? 
happiness, You can take me to the bank if you want to . 
happiness, Sure . Let ’ s go . 
happiness, Great ! I can teach you men a thing or two about shopping ! 
happiness," Thanks anyway , but I'll do it , Rebecca . Let's get to class . "
happiness, Fine . How is Jim ? 
happiness," Oh , he is all right . But busy as usual . Well , why don't we have a good chat at a bar ? It's been long time since we met each other last time . "
happiness, Good idea ! 
happiness,"Jenny , are you having a good time ? "
happiness," Yes , of course . This is a really wonderful party with interesting people and great food . "
happiness, I ’ m glad you are enjoying yourself . 
happiness, Thank you for the invitation . 
happiness, It ’ s my pleasure . Can I get you another glass of champagne ? 
happiness," Yes , I ’ d love another glass . You ’ re a wonderful host . Thank you for everything . "
happiness, It ’ s my pleasure having you here . 
happiness," Sure , I think that would be possible . Where is the fundraiser ? "
happiness," Yes , we can do that . Can we borrow the chairs from the lunchroom also ? "
happiness," Yes , that would be fine . Just make sure that everything is returned by Sunday night . "
happiness,"Good morning , Kevin . "
happiness," Morning , Lee . How are you ? "
happiness," Very well , thank you . "
happiness,I ’ d like to take this opportunity to thank you for everything you did for me . 
happiness, It ’ s my pleasure . I enjoyed working with you . 
happiness, I wouldn ’ t be able to make it without your help . 
happiness, Then keep up the good work . 
happiness, That's a good idea . Thanks a lot . 
happiness, You are welcome . 
happiness,"Hi , Celia ! How was your trip to the United States ? "
happiness, It was terrific . I really enjoyed it . 
happiness, Great . How long were you away ? 
happiness, I was there for about three weeks . 
happiness, That's a long time ! Was the weather OK ? 
happiness," Yes , most of the time . But it snowed a lot in Chicago . "
happiness," So , what was the best thing about your trip ? "
happiness," Oh , that's difficult to say . But I guess I liked Nashville the best . "
happiness,I am really impressed with your presentation skills . 
happiness, Thank you . I have been working on it for several years . 
happiness," Well , your time has been well spent ! "
happiness," It also helps that I have strong team members , such as yourself . You really know your stuff ! "
happiness," Thanks , but I have to admit I am really good at bluffing ! "
happiness, that's what everyone says ! I can't wait to see it for myself some day . 
happiness,How delicious ! Tender and crisp ! 
happiness," This is the specialty of our restaurant , sir . "
happiness," Yes , it's really savory . "
happiness, Thank you for appreciating it . 
happiness," Oh , then it's my honor to be here with you . I can see now why you've been so curious about the bar . You like this place ? "
happiness," Sure . I love this place , especially the decoration . So tasteful ! "
happiness," Yeah . Other than that , the real feature is the excellent drinks . Can I have your ticket ? "
happiness," Here it is . But , what for ? We're already in . "
happiness," Well , with the ticket , you can get a free drink . What would you like ? Orange juice ? "
happiness," Yes , orange juice will be fine for me . But how can you get the drink ? It's so crowded there around the counter . You can barely move . "
happiness," I'll show you how . The bar tenders know whose turn it is . And also , I can snap my fingers to catch his attention . "
happiness, Cool . Thanks . ( Jimmy brings May a glass of orange juice . ) 
happiness," Oh , fresh juice , I love it . Well , I heard American people love hanging out in bars . Is that true ? "
happiness," Not everyone . But a lot of people do , especially the young . It's a fine place to spend an evening with friends or to make some new friends . "
happiness," Interesting . Hey , look over there . The dance floor is already packed with people . Oh , the girl in red dances great . "
happiness," Yeah , a dancing queen . Wanna go and join them ? "
happiness, Maybe later . I wanna take some photos first . 
happiness, OK . Let me help you to hold the drink . 
happiness, Thank you . 
happiness, You're so thoughtful . Wish you a good trip home . And we'll miss you . 
happiness," I'll miss you too , my friends . "
happiness, It's an excellent one . I like it very much . 
happiness, It includes a lot of useful words and phrases . 
happiness, I agree with you . 
happiness,Come and sit down . Would you like a drink ? 
happiness," Oh , yes please ! I'd love a gin and tonic . "
happiness, Do you like olives ? Or would you prefer crisps ? 
happiness," Oh , just olives please . What music is this ? "
happiness, Do you like it ? It's Irish music . 
happiness, It's great ! Where did you get the CD ? 
happiness, Arm - I think it was in the CD shop in the Mall . Have you been there ? 
happiness," Yes . I buy a lot of stuff from there . It's a good shop , isn't it ? "
happiness," Yes . Hey , I've got some photos of our holiday in Ireland . Would you like to see them ? "
happiness, Why not ? I'd love to ! 
happiness, We rappelled down the side of 300 - foot cliff . It was very exciting . 
happiness," Well , you should come this weekend . I think you could do the climb . "
happiness," Yeah , I will . See you then ! "
happiness,Thanks for everything . 
happiness, Don't mention it . 
happiness, Thanks so much . You're a good teacher . 
happiness, Thanks . 
happiness," Alright , the puck is back in play now . Pavel Bure is on a breakaway ! He is flying down the ice ! The defenders can ’ t keep up ! Slap shot ! He scores . "
happiness, What an amazing goal ! 
happiness, I see.Thank you . 
happiness, That's no problem . 
happiness, Thanks . I'll pay you back on Friday . 
happiness, That'll be fine . Here you are . 
happiness, If you wait a minute I can go with you . 
happiness, OK . I'll wait for you . 
happiness,"Well , Jeff , that was a very productive meeting , I thought . You had some really great ideas in there ! "
happiness," No , I mean it . Look , are you hungry ? Shall we go get something to eat ? "
happiness, Sure . Why not ? 
happiness," OK , well , let me just get my coat and we'll go to the diner around the corner . "
happiness, OK . 
happiness,"I heard you were on a date last night ! So , how did it go ? I want all the juicy details ! "
happiness," Um ... well , actually , we had a fantastic time last night . He was ... amazing ! "
happiness," He ’ s really good looking , he ’ s quite tall , around 6 ’ 1 ” , he ’ s in his early thirties , and he ’ s got the most beautiful dark brown eyes ... "
happiness, He sounds hot ! What does he do for a living ? 
happiness," You know what , this is the best part . David is a junior investment banker at Fortune Bank , so he ’ s got a great career path ahead of him ! "
happiness, I love swimming and cycling . On Saturday morning I usually ride my bike around the city or the country road for almost two hours . 
happiness, That ’ s great ! I think they do you a lot of good . 
happiness," Sure , they do . "
happiness, Because it is convenient and good for environmental protection . 
happiness, You are really a good citizen . 
happiness, That ’ s what I can do . 
happiness, That's right 
happiness, It must be very convenient and pretty quick . 
happiness," Sure , you ’ re more than welcome . I ’ m meeting everyone at three o ’ clock . "
happiness," Oh great , I ’ ll see you there ! "
happiness,Will we drive to the seaside ? 
happiness," Yes , it will take about four hours . We can leave about noon and get there by supper time . "
happiness, I'll be at your house at about five thirty.Happy birthday . 
happiness,I'm feeling wonderful . 
happiness,I'm going to the store downtown this afternoon to try on my wedding dresses . 
happiness," Oh my gosh , how exciting ! "
happiness, Will you come with me and help me choose ? 
happiness," Sure , I will . How can I miss that ? "
happiness, Good . I think I'll get too nervous to look at myself in the mirror ! 
happiness," Oh , don't . I'm sure you'll be the loveliest bride ever ! "
happiness," No , I am not . And I love to meet new people in the chat rooms who share a lot in common with me . "
happiness, It sounds interesting . 
happiness, I want you to have a walk with me . 
happiness, I'll finish soon . 
happiness,Actually I have a passion for Chinese literature . 
happiness," Yeah , those classics from the great writers . "
happiness," Ok , cool . "
happiness, Good . I'll give you a call tonight . 
happiness, No problem . 
happiness,"Hi , Lucy ! "
happiness," Hi.It ' s a wonderful wedding , isn't it ? "
happiness," Yes , It's very great . "
happiness," Mary's father is a rich man , isn't he ? "
happiness," You are right , Mary's father is responsible for the entire wedding-arrangement , costs , etc . I think he must spend much money . "
happiness, Will Mary and her husband be ready to leave for their honeymoon ? 
happiness, Yes.Look ! Mary is going to throw the bride bouquet . 
happiness," Oh , I'll try to catch it . "
happiness,Ahh ... What a fine day ! I do feel like an outdoor exercise . 
happiness, How about taking a walk in the park ? 
happiness, OK . It's delightful to have a walk in the park with the air so fresh . 
happiness," Oh , it's so quiet here . We have the park to ourselves , only you and me ! "
happiness," Oh , that's so great , bless you ! if you need me , I'll always be there . "
happiness, Thank you . 
happiness," Hello , Michael . My name's Shirley . Pleased to meet you . "
happiness," Pleased to meet you , too , Shirley . So , what do you do ? "
happiness,"Well , what a nice day ! "
happiness, Thanks for reminding me . 
happiness, You're welcome . 
happiness, That would be great ! Thanks a lot ! 
happiness, Great ! It's always better to do things with a friend . 
happiness," Forget it ! That's what friends are for ! Besides , I have a VIP card for a discount . "
happiness, Good job ! This is going to be a great night ! 
happiness, I think so too.Let ' s go ! 
happiness," Ha , ha ! Those days are long gone . "
happiness,I think it's high time we had lunch . 
happiness, Of course . I can eat a horse now . 
happiness, I am sorry for that . I was so attracted by the beautiful scenery . 
happiness, Where shall we go now ? A Chinese restaurant or a local one ? 
happiness, I suppose the local one . 
happiness,What a beautiful sweater ! 
happiness," Yes , and it goes beautifully with your pants . "
happiness," I used to swim a lot , but now I'm taking gym classes . "
happiness," Oh , that's fantastic ! "
happiness,"Hey , David . Where did you get the sofa ? It's so beautiful . Look at the color , I really love this yellow , so bright ! It must be very expensive . "
happiness,"So , you finally got your doctorate in genetics . Well done ! "
happiness," Thanks . Now , I have to find a job . "
happiness, What are you thinking of doing ? 
happiness, I ’ d like to conduct some scientific research into genes . It would be wonderful to make a medical breakthrough . 
happiness, There must be several private companies that are interested in employing someone like you . You could do some research for a university . There ’ s a lot of discussion about genetics nowadays . Someone wit 
happiness," Many companies and universities investing resources in genetics , because there are so many possibilities . Few people know where next discoveries will be made . "
happiness," Well , I hope scientists don ’ t decode to make a clone of me in the future ! I wouldn ’ t like to be the subject of an experiment . "
happiness,"Hey , that ’ s a very nice hairdo you ’ re wearing ! "
happiness, Oh you ’ re exaggerating . I ’ m never really good at making hairdo . 
happiness," Thanks for saying so , but my husband thinks otherwise . "
happiness, He ’ s just got no idea of how good you are . 
happiness, Cool ! I wish I could have been there ! 
happiness," Yeah , definitely ! Thanks for inviting me . "
happiness, My pleasure . 
happiness," Wow ! I am really honored you went through all this trouble just for my sake . I really appreciate that . So , what time are we going ? "
happiness, Nice to meet you guys . 
happiness, That's my boyfriend Matt . Isn't he cute ? 
happiness, He sure is ! 
happiness, Come on . I'll introduce you two . 
happiness, What do you say next Wednesday then ? 
happiness," Let me see . Yes , Mary . Let ’ s make it next Wednesday . "
happiness, Okay . Bye . 
happiness, Bye . 
happiness,Hey Matt . I just got a job at a consulting firm . 
happiness, Congratulations . That's great ! 
happiness, I'm so happy . I don't have to worry about finding a job and interviewing anymore . 
happiness, You're going to have to put in a lot of hours you know . 
happiness," I know . I'm a little nervous , but it's pretty exciting . "
happiness, I bet . You must be stoked . 
happiness, Yeah . I'm going to celebrate tonight . Wanna hang out ? 
happiness, Sure . It's on you right ? 
happiness, That sounds like a good idea . 
happiness, Okay . Thank you . I understand now . 
happiness, No ! I am on my way to the reserve room . Thanks again ! 
happiness,How time flies ! 
happiness, Bill and Betty have already grown up . 
happiness, I can still remember our first date . 
happiness, Look at that big tree over there . 
happiness," Yeah , oh my god ! It ’ s still there . We have our first date right on there . "
happiness, Do you know that I fell in love with you at the first sight then ? 
happiness, You seemed to be dull at that time . 
happiness, But you agreed to go out with me at last . 
happiness, ( Smile ) I can ’ t believe this for it ’ s been 20 years since we got married . 
happiness, So do you feel happy now ? 
happiness, I couldn ’ t have been any happier ! 
happiness," Of course , we are the happiest family in the world . "
happiness," Don't worry , I'll drive you . "
happiness, Thank you very much ! 
